,latitude,longitude,elevation,time,heart_rate,cadence,geometry
0,40.688572,-73.970831,25.2,2022-02-10 12:02:06+00:00,101,82,POINT (-73.970831 40.688572)
1,40.688582,-73.970768,25.3,2022-02-10 12:02:07+00:00,101,82,POINT (-73.970768 40.688582)
2,40.688543,-73.970779,25.3,2022-02-10 12:02:08+00:00,102,0,POINT (-73.970779 40.688543)
3,40.688462,-73.970733,25.4,2022-02-10 12:02:09+00:00,103,0,POINT (-73.970733 40.688462)
4,40.688483,-73.970752,25.4,2022-02-10 12:02:10+00:00,104,0,POINT (-73.970752 40.688483)
5,40.688463,-73.97071,25.4,2022-02-10 12:02:11+00:00,104,0,POINT (-73.97071 40.688463)
6,40.68846,-73.970681,25.5,2022-02-10 12:02:12+00:00,102,0,POINT (-73.970681 40.68846)
7,40.688423,-73.970668,25.5,2022-02-10 12:02:13+00:00,101,0,POINT (-73.970668 40.688423)
8,40.68838,-73.970706,25.6,2022-02-10 12:02:14+00:00,99,0,POINT (-73.970706 40.68838)
9,40.688335,-73.970736,25.6,2022-02-10 12:02:15+00:00,98,82,POINT (-73.970736 40.688335)
10,40.688287,-73.970733,25.7,2022-02-10 12:02:16+00:00,98,82,POINT (-73.970733 40.688287)
11,40.688196,-73.970921,25.9,2022-02-10 12:02:17+00:00,98,83,POINT (-73.970921 40.688196)
12,40.688106,-73.97111,26.1,2022-02-10 12:02:18+00:00,97,83,POINT (-73.97111 40.688106)
13,40.688099,-73.971075,26.1,2022-02-10 12:02:19+00:00,98,83,POINT (-73.971075 40.688099)
14,40.68807,-73.97108,26.2,2022-02-10 12:02:20+00:00,98,83,POINT (-73.97108 40.68807)
15,40.688028,-73.971092,26.2,2022-02-10 12:02:21+00:00,99,83,POINT (-73.971092 40.688028)
16,40.688,-73.971104,26.2,2022-02-10 12:02:22+00:00,101,83,POINT (-73.971104 40.688)
17,40.68796,-73.971086,26.3,2022-02-10 12:02:23+00:00,103,83,POINT (-73.971086 40.68796)
18,40.687979,-73.971003,26.3,2022-02-10 12:02:24+00:00,105,83,POINT (-73.971003 40.687979)
19,40.687967,-73.970966,26.4,2022-02-10 12:02:25+00:00,107,84,POINT (-73.970966 40.687967)
20,40.687948,-73.970969,26.4,2022-02-10 12:02:26+00:00,109,84,POINT (-73.970969 40.687948)
21,40.687924,-73.97097,26.4,2022-02-10 12:02:27+00:00,111,84,POINT (-73.97097 40.687924)
22,40.687924,-73.970976,26.4,2022-02-10 12:02:28+00:00,111,83,POINT (-73.970976 40.687924)
23,40.687915,-73.970947,26.4,2022-02-10 12:02:29+00:00,113,83,POINT (-73.970947 40.687915)
24,40.687907,-73.970926,26.5,2022-02-10 12:02:30+00:00,115,84,POINT (-73.970926 40.687907)
25,40.687902,-73.970903,26.5,2022-02-10 12:02:31+00:00,116,84,POINT (-73.970903 40.687902)
26,40.687886,-73.970886,26.5,2022-02-10 12:02:32+00:00,119,84,POINT (-73.970886 40.687886)
27,40.687867,-73.970873,26.5,2022-02-10 12:02:33+00:00,121,84,POINT (-73.970873 40.687867)
28,40.687849,-73.97086,26.5,2022-02-10 12:02:34+00:00,123,85,POINT (-73.97086 40.687849)
29,40.687831,-73.970846,26.6,2022-02-10 12:02:35+00:00,123,85,POINT (-73.970846 40.687831)
30,40.687813,-73.970829,26.6,2022-02-10 12:02:36+00:00,126,85,POINT (-73.970829 40.687813)
31,40.687795,-73.970812,26.6,2022-02-10 12:02:37+00:00,127,84,POINT (-73.970812 40.687795)
32,40.687775,-73.970792,26.6,2022-02-10 12:02:38+00:00,129,84,POINT (-73.970792 40.687775)
33,40.687754,-73.970771,26.6,2022-02-10 12:02:39+00:00,130,85,POINT (-73.970771 40.687754)
34,40.687736,-73.970748,26.7,2022-02-10 12:02:40+00:00,132,85,POINT (-73.970748 40.687736)
35,40.687727,-73.97073,26.9,2022-02-10 12:02:41+00:00,133,85,POINT (-73.97073 40.687727)
36,40.687721,-73.970715,27.0,2022-02-10 12:02:42+00:00,134,84,POINT (-73.970715 40.687721)
37,40.687719,-73.9707,27.0,2022-02-10 12:02:43+00:00,134,84,POINT (-73.9707 40.687719)
38,40.687717,-73.970674,27.0,2022-02-10 12:02:44+00:00,135,83,POINT (-73.970674 40.687717)
39,40.687715,-73.970652,27.1,2022-02-10 12:02:45+00:00,136,83,POINT (-73.970652 40.687715)
40,40.687716,-73.970629,27.1,2022-02-10 12:02:46+00:00,136,84,POINT (-73.970629 40.687716)
41,40.68772,-73.970601,27.2,2022-02-10 12:02:47+00:00,137,84,POINT (-73.970601 40.68772)
42,40.687721,-73.970579,27.2,2022-02-10 12:02:48+00:00,138,84,POINT (-73.970579 40.687721)
43,40.687714,-73.970564,27.3,2022-02-10 12:02:49+00:00,138,84,POINT (-73.970564 40.687714)
44,40.68771,-73.970545,27.3,2022-02-10 12:02:50+00:00,138,84,POINT (-73.970545 40.68771)
45,40.687705,-73.970525,27.3,2022-02-10 12:02:51+00:00,138,84,POINT (-73.970525 40.687705)
46,40.687697,-73.970508,27.4,2022-02-10 12:02:52+00:00,139,83,POINT (-73.970508 40.687697)
47,40.687695,-73.97049,27.4,2022-02-10 12:02:53+00:00,139,83,POINT (-73.97049 40.687695)
48,40.687696,-73.970469,27.5,2022-02-10 12:02:54+00:00,140,83,POINT (-73.970469 40.687696)
49,40.687703,-73.970447,27.5,2022-02-10 12:02:55+00:00,140,83,POINT (-73.970447 40.687703)
50,40.687709,-73.970424,27.6,2022-02-10 12:02:56+00:00,140,83,POINT (-73.970424 40.687709)
51,40.687713,-73.970402,27.6,2022-02-10 12:02:57+00:00,141,83,POINT (-73.970402 40.687713)
52,40.68768,-73.970369,27.8,2022-02-10 12:02:58+00:00,141,83,POINT (-73.970369 40.68768)
53,40.687676,-73.970348,27.8,2022-02-10 12:02:59+00:00,141,83,POINT (-73.970348 40.687676)
54,40.687686,-73.970326,27.9,2022-02-10 12:03:00+00:00,141,83,POINT (-73.970326 40.687686)
55,40.687695,-73.970316,27.9,2022-02-10 12:03:01+00:00,142,83,POINT (-73.970316 40.687695)
56,40.687714,-73.970294,28.0,2022-02-10 12:03:02+00:00,142,83,POINT (-73.970294 40.687714)
57,40.687712,-73.970267,28.0,2022-02-10 12:03:03+00:00,143,83,POINT (-73.970267 40.687712)
58,40.687718,-73.970231,28.1,2022-02-10 12:03:04+00:00,143,83,POINT (-73.970231 40.687718)
59,40.687723,-73.970207,28.2,2022-02-10 12:03:05+00:00,144,83,POINT (-73.970207 40.687723)
60,40.687728,-73.970178,28.2,2022-02-10 12:03:06+00:00,144,83,POINT (-73.970178 40.687728)
61,40.687728,-73.970159,28.3,2022-02-10 12:03:07+00:00,144,83,POINT (-73.970159 40.687728)
62,40.687729,-73.970136,28.3,2022-02-10 12:03:08+00:00,144,83,POINT (-73.970136 40.687729)
63,40.687733,-73.970114,28.4,2022-02-10 12:03:09+00:00,145,83,POINT (-73.970114 40.687733)
64,40.687733,-73.970084,28.4,2022-02-10 12:03:10+00:00,144,83,POINT (-73.970084 40.687733)
65,40.687752,-73.970031,28.6,2022-02-10 12:03:11+00:00,144,84,POINT (-73.970031 40.687752)
66,40.687758,-73.97,28.6,2022-02-10 12:03:12+00:00,144,84,POINT (-73.97 40.687758)
67,40.68776,-73.969973,28.7,2022-02-10 12:03:13+00:00,143,84,POINT (-73.969973 40.68776)
68,40.687764,-73.969945,28.8,2022-02-10 12:03:14+00:00,142,83,POINT (-73.969945 40.687764)
69,40.68776,-73.969925,28.8,2022-02-10 12:03:15+00:00,142,83,POINT (-73.969925 40.68776)
70,40.687756,-73.969904,28.8,2022-02-10 12:03:16+00:00,141,84,POINT (-73.969904 40.687756)
71,40.687747,-73.969878,28.9,2022-02-10 12:03:17+00:00,140,85,POINT (-73.969878 40.687747)
72,40.687744,-73.969859,28.9,2022-02-10 12:03:18+00:00,140,85,POINT (-73.969859 40.687744)
73,40.687754,-73.969823,29.0,2022-02-10 12:03:19+00:00,139,84,POINT (-73.969823 40.687754)
74,40.687762,-73.969793,29.1,2022-02-10 12:03:20+00:00,138,83,POINT (-73.969793 40.687762)
75,40.687766,-73.969764,29.1,2022-02-10 12:03:21+00:00,137,83,POINT (-73.969764 40.687766)
76,40.687769,-73.969738,29.2,2022-02-10 12:03:22+00:00,137,82,POINT (-73.969738 40.687769)
77,40.687776,-73.969705,29.2,2022-02-10 12:03:23+00:00,137,82,POINT (-73.969705 40.687776)
78,40.687782,-73.969672,29.3,2022-02-10 12:03:24+00:00,137,82,POINT (-73.969672 40.687782)
79,40.687785,-73.969645,29.3,2022-02-10 12:03:25+00:00,138,83,POINT (-73.969645 40.687785)
80,40.687786,-73.969615,29.4,2022-02-10 12:03:26+00:00,140,83,POINT (-73.969615 40.687786)
81,40.687785,-73.969586,29.4,2022-02-10 12:03:27+00:00,140,83,POINT (-73.969586 40.687785)
82,40.687786,-73.969559,29.5,2022-02-10 12:03:28+00:00,141,83,POINT (-73.969559 40.687786)
83,40.687787,-73.969523,29.5,2022-02-10 12:03:29+00:00,141,84,POINT (-73.969523 40.687787)
84,40.687788,-73.969495,29.6,2022-02-10 12:03:30+00:00,142,83,POINT (-73.969495 40.687788)
85,40.687791,-73.969464,29.6,2022-02-10 12:03:31+00:00,143,82,POINT (-73.969464 40.687791)
86,40.687787,-73.969438,29.7,2022-02-10 12:03:32+00:00,144,82,POINT (-73.969438 40.687787)
87,40.687785,-73.969417,29.7,2022-02-10 12:03:33+00:00,145,83,POINT (-73.969417 40.687785)
88,40.687779,-73.969394,29.7,2022-02-10 12:03:34+00:00,146,83,POINT (-73.969394 40.687779)
89,40.687778,-73.969368,29.8,2022-02-10 12:03:35+00:00,145,83,POINT (-73.969368 40.687778)
90,40.687782,-73.969338,29.8,2022-02-10 12:03:36+00:00,146,84,POINT (-73.969338 40.687782)
91,40.687779,-73.969314,29.8,2022-02-10 12:03:37+00:00,146,84,POINT (-73.969314 40.687779)
92,40.687776,-73.969293,29.9,2022-02-10 12:03:38+00:00,145,83,POINT (-73.969293 40.687776)
93,40.687776,-73.969263,29.9,2022-02-10 12:03:39+00:00,146,83,POINT (-73.969263 40.687776)
94,40.687785,-73.969218,30.0,2022-02-10 12:03:40+00:00,146,83,POINT (-73.969218 40.687785)
95,40.687777,-73.969177,30.0,2022-02-10 12:03:41+00:00,145,83,POINT (-73.969177 40.687777)
96,40.68775,-73.969141,30.1,2022-02-10 12:03:42+00:00,145,83,POINT (-73.969141 40.68775)
97,40.687732,-73.969108,30.1,2022-02-10 12:03:43+00:00,145,83,POINT (-73.969108 40.687732)
98,40.68772,-73.969082,30.2,2022-02-10 12:03:44+00:00,145,83,POINT (-73.969082 40.68772)
99,40.687704,-73.969058,30.2,2022-02-10 12:03:45+00:00,144,83,POINT (-73.969058 40.687704)
100,40.687695,-73.969028,30.3,2022-02-10 12:03:46+00:00,144,84,POINT (-73.969028 40.687695)
101,40.687683,-73.969001,30.3,2022-02-10 12:03:47+00:00,144,83,POINT (-73.969001 40.687683)
102,40.687665,-73.968987,30.3,2022-02-10 12:03:48+00:00,144,83,POINT (-73.968987 40.687665)
103,40.687652,-73.968972,30.3,2022-02-10 12:03:49+00:00,144,83,POINT (-73.968972 40.687652)
104,40.687634,-73.968961,30.3,2022-02-10 12:03:50+00:00,144,83,POINT (-73.968961 40.687634)
105,40.687616,-73.968945,30.2,2022-02-10 12:03:51+00:00,144,83,POINT (-73.968945 40.687616)
106,40.687598,-73.968932,30.2,2022-02-10 12:03:52+00:00,145,83,POINT (-73.968932 40.687598)
107,40.687577,-73.968922,30.2,2022-02-10 12:03:53+00:00,145,83,POINT (-73.968922 40.687577)
108,40.687555,-73.968912,30.1,2022-02-10 12:03:54+00:00,145,83,POINT (-73.968912 40.687555)
109,40.687534,-73.968901,30.1,2022-02-10 12:03:55+00:00,145,84,POINT (-73.968901 40.687534)
110,40.687519,-73.968887,30.0,2022-02-10 12:03:56+00:00,144,84,POINT (-73.968887 40.687519)
111,40.687494,-73.968867,30.0,2022-02-10 12:03:57+00:00,144,84,POINT (-73.968867 40.687494)
112,40.687461,-73.968858,29.9,2022-02-10 12:03:58+00:00,144,84,POINT (-73.968858 40.687461)
113,40.687428,-73.968843,29.9,2022-02-10 12:03:59+00:00,144,84,POINT (-73.968843 40.687428)
114,40.68739,-73.968824,29.8,2022-02-10 12:04:00+00:00,144,85,POINT (-73.968824 40.68739)
115,40.687365,-73.968806,29.8,2022-02-10 12:04:01+00:00,144,85,POINT (-73.968806 40.687365)
116,40.687339,-73.968792,29.8,2022-02-10 12:04:02+00:00,144,84,POINT (-73.968792 40.687339)
117,40.687314,-73.96878,29.7,2022-02-10 12:04:03+00:00,143,83,POINT (-73.96878 40.687314)
118,40.687295,-73.968766,29.7,2022-02-10 12:04:04+00:00,143,83,POINT (-73.968766 40.687295)
119,40.687274,-73.968757,29.7,2022-02-10 12:04:05+00:00,143,83,POINT (-73.968757 40.687274)
120,40.687252,-73.968746,29.7,2022-02-10 12:04:06+00:00,142,84,POINT (-73.968746 40.687252)
121,40.687231,-73.96873,29.7,2022-02-10 12:04:07+00:00,143,84,POINT (-73.96873 40.687231)
122,40.687209,-73.968716,29.6,2022-02-10 12:04:08+00:00,142,84,POINT (-73.968716 40.687209)
123,40.687197,-73.968701,29.6,2022-02-10 12:04:09+00:00,142,84,POINT (-73.968701 40.687197)
124,40.687178,-73.968691,29.6,2022-02-10 12:04:10+00:00,142,84,POINT (-73.968691 40.687178)
125,40.687158,-73.968678,29.6,2022-02-10 12:04:11+00:00,142,84,POINT (-73.968678 40.687158)
126,40.687141,-73.968666,29.6,2022-02-10 12:04:12+00:00,142,83,POINT (-73.968666 40.687141)
127,40.687123,-73.968656,29.6,2022-02-10 12:04:13+00:00,142,83,POINT (-73.968656 40.687123)
128,40.687106,-73.968644,29.6,2022-02-10 12:04:14+00:00,143,85,POINT (-73.968644 40.687106)
129,40.687088,-73.968633,29.6,2022-02-10 12:04:15+00:00,143,85,POINT (-73.968633 40.687088)
130,40.68707,-73.968621,29.6,2022-02-10 12:04:16+00:00,143,85,POINT (-73.968621 40.68707)
131,40.687057,-73.968604,29.6,2022-02-10 12:04:17+00:00,143,84,POINT (-73.968604 40.687057)
132,40.68704,-73.968591,29.5,2022-02-10 12:04:18+00:00,143,84,POINT (-73.968591 40.68704)
133,40.687021,-73.968579,29.5,2022-02-10 12:04:19+00:00,144,84,POINT (-73.968579 40.687021)
134,40.687005,-73.968568,29.5,2022-02-10 12:04:20+00:00,144,84,POINT (-73.968568 40.687005)
135,40.686983,-73.968559,29.5,2022-02-10 12:04:21+00:00,144,84,POINT (-73.968559 40.686983)
136,40.686963,-73.968549,29.5,2022-02-10 12:04:22+00:00,143,84,POINT (-73.968549 40.686963)
137,40.686935,-73.968544,29.5,2022-02-10 12:04:23+00:00,143,84,POINT (-73.968544 40.686935)
138,40.686913,-73.968532,29.5,2022-02-10 12:04:24+00:00,142,84,POINT (-73.968532 40.686913)
139,40.686882,-73.968528,29.5,2022-02-10 12:04:25+00:00,142,85,POINT (-73.968528 40.686882)
140,40.686856,-73.968516,29.5,2022-02-10 12:04:26+00:00,141,85,POINT (-73.968516 40.686856)
141,40.68684,-73.968499,29.5,2022-02-10 12:04:27+00:00,141,84,POINT (-73.968499 40.68684)
142,40.686829,-73.968481,29.5,2022-02-10 12:04:28+00:00,141,84,POINT (-73.968481 40.686829)
143,40.686818,-73.968462,29.5,2022-02-10 12:04:29+00:00,142,84,POINT (-73.968462 40.686818)
144,40.686806,-73.968439,29.5,2022-02-10 12:04:30+00:00,142,84,POINT (-73.968439 40.686806)
145,40.686781,-73.968427,29.5,2022-02-10 12:04:31+00:00,141,84,POINT (-73.968427 40.686781)
146,40.68677,-73.9684,29.5,2022-02-10 12:04:32+00:00,141,84,POINT (-73.9684 40.68677)
147,40.686746,-73.968389,29.5,2022-02-10 12:04:33+00:00,141,84,POINT (-73.968389 40.686746)
148,40.686721,-73.968381,29.5,2022-02-10 12:04:34+00:00,141,84,POINT (-73.968381 40.686721)
149,40.686691,-73.968377,29.5,2022-02-10 12:04:35+00:00,141,84,POINT (-73.968377 40.686691)
150,40.686668,-73.96837,29.5,2022-02-10 12:04:36+00:00,142,84,POINT (-73.96837 40.686668)
151,40.686637,-73.968365,29.5,2022-02-10 12:04:37+00:00,141,84,POINT (-73.968365 40.686637)
152,40.686612,-73.968356,29.5,2022-02-10 12:04:38+00:00,141,84,POINT (-73.968356 40.686612)
153,40.686589,-73.968349,29.5,2022-02-10 12:04:39+00:00,141,83,POINT (-73.968349 40.686589)
154,40.686558,-73.968343,29.5,2022-02-10 12:04:40+00:00,140,83,POINT (-73.968343 40.686558)
155,40.68653,-73.968342,29.5,2022-02-10 12:04:41+00:00,140,83,POINT (-73.968342 40.68653)
156,40.686505,-73.968336,29.5,2022-02-10 12:04:42+00:00,140,83,POINT (-73.968336 40.686505)
157,40.686481,-73.968328,29.5,2022-02-10 12:04:43+00:00,141,83,POINT (-73.968328 40.686481)
158,40.686461,-73.968317,29.5,2022-02-10 12:04:44+00:00,141,83,POINT (-73.968317 40.686461)
159,40.686434,-73.968314,29.4,2022-02-10 12:04:45+00:00,141,83,POINT (-73.968314 40.686434)
160,40.686412,-73.968308,29.4,2022-02-10 12:04:46+00:00,141,83,POINT (-73.968308 40.686412)
161,40.686388,-73.968302,29.4,2022-02-10 12:04:47+00:00,141,84,POINT (-73.968302 40.686388)
162,40.68637,-73.968293,29.3,2022-02-10 12:04:48+00:00,141,84,POINT (-73.968293 40.68637)
163,40.686352,-73.968285,29.3,2022-02-10 12:04:49+00:00,142,84,POINT (-73.968285 40.686352)
164,40.68633,-73.968281,29.3,2022-02-10 12:04:50+00:00,142,84,POINT (-73.968281 40.68633)
165,40.686312,-73.968272,29.2,2022-02-10 12:04:51+00:00,142,84,POINT (-73.968272 40.686312)
166,40.686294,-73.968264,29.2,2022-02-10 12:04:52+00:00,142,84,POINT (-73.968264 40.686294)
167,40.686276,-73.968258,29.1,2022-02-10 12:04:53+00:00,142,84,POINT (-73.968258 40.686276)
168,40.686262,-73.968252,29.1,2022-02-10 12:04:54+00:00,142,84,POINT (-73.968252 40.686262)
169,40.686248,-73.968246,29.1,2022-02-10 12:04:55+00:00,142,83,POINT (-73.968246 40.686248)
170,40.686228,-73.968247,29.0,2022-02-10 12:04:56+00:00,142,83,POINT (-73.968247 40.686228)
171,40.686206,-73.968239,29.0,2022-02-10 12:04:57+00:00,141,83,POINT (-73.968239 40.686206)
172,40.686171,-73.968231,28.9,2022-02-10 12:04:58+00:00,141,84,POINT (-73.968231 40.686171)
173,40.686148,-73.968218,28.9,2022-02-10 12:04:59+00:00,142,84,POINT (-73.968218 40.686148)
174,40.686118,-73.968212,28.8,2022-02-10 12:05:00+00:00,141,84,POINT (-73.968212 40.686118)
175,40.686096,-73.968203,28.7,2022-02-10 12:05:01+00:00,141,84,POINT (-73.968203 40.686096)
176,40.686075,-73.968194,28.7,2022-02-10 12:05:02+00:00,141,85,POINT (-73.968194 40.686075)
177,40.686051,-73.968189,28.6,2022-02-10 12:05:03+00:00,142,85,POINT (-73.968189 40.686051)
178,40.686036,-73.968178,28.6,2022-02-10 12:05:04+00:00,142,84,POINT (-73.968178 40.686036)
179,40.686018,-73.968167,28.5,2022-02-10 12:05:05+00:00,143,84,POINT (-73.968167 40.686018)
180,40.686002,-73.968155,28.5,2022-02-10 12:05:06+00:00,143,84,POINT (-73.968155 40.686002)
181,40.68598,-73.96815,28.5,2022-02-10 12:05:07+00:00,143,84,POINT (-73.96815 40.68598)
182,40.685958,-73.968143,28.4,2022-02-10 12:05:08+00:00,143,84,POINT (-73.968143 40.685958)
183,40.685936,-73.968135,28.4,2022-02-10 12:05:09+00:00,143,84,POINT (-73.968135 40.685936)
184,40.685915,-73.968132,28.3,2022-02-10 12:05:10+00:00,143,83,POINT (-73.968132 40.685915)
185,40.685893,-73.96813,28.3,2022-02-10 12:05:11+00:00,143,83,POINT (-73.96813 40.685893)
186,40.685874,-73.968124,28.2,2022-02-10 12:05:12+00:00,143,83,POINT (-73.968124 40.685874)
187,40.685854,-73.968117,28.2,2022-02-10 12:05:13+00:00,144,83,POINT (-73.968117 40.685854)
188,40.685832,-73.96811,28.2,2022-02-10 12:05:14+00:00,143,83,POINT (-73.96811 40.685832)
189,40.685808,-73.968111,28.1,2022-02-10 12:05:15+00:00,144,83,POINT (-73.968111 40.685808)
190,40.685788,-73.968112,28.1,2022-02-10 12:05:16+00:00,143,82,POINT (-73.968112 40.685788)
191,40.685764,-73.968115,28.0,2022-02-10 12:05:17+00:00,143,82,POINT (-73.968115 40.685764)
192,40.685733,-73.968111,28.0,2022-02-10 12:05:18+00:00,144,83,POINT (-73.968111 40.685733)
193,40.685713,-73.968108,27.9,2022-02-10 12:05:19+00:00,143,83,POINT (-73.968108 40.685713)
194,40.685692,-73.968102,27.9,2022-02-10 12:05:20+00:00,144,82,POINT (-73.968102 40.685692)
195,40.685666,-73.968099,27.9,2022-02-10 12:05:21+00:00,144,82,POINT (-73.968099 40.685666)
196,40.685645,-73.968092,27.8,2022-02-10 12:05:22+00:00,144,82,POINT (-73.968092 40.685645)
197,40.685624,-73.968088,27.8,2022-02-10 12:05:23+00:00,143,83,POINT (-73.968088 40.685624)
198,40.685592,-73.968092,27.7,2022-02-10 12:05:24+00:00,143,83,POINT (-73.968092 40.685592)
199,40.685563,-73.968092,27.6,2022-02-10 12:05:25+00:00,143,83,POINT (-73.968092 40.685563)
200,40.685537,-73.96809,27.6,2022-02-10 12:05:26+00:00,142,83,POINT (-73.96809 40.685537)
201,40.685507,-73.968087,27.5,2022-02-10 12:05:27+00:00,142,83,POINT (-73.968087 40.685507)
202,40.685476,-73.968081,27.5,2022-02-10 12:05:28+00:00,142,84,POINT (-73.968081 40.685476)
203,40.685457,-73.968072,27.4,2022-02-10 12:05:29+00:00,142,84,POINT (-73.968072 40.685457)
204,40.685431,-73.968073,27.4,2022-02-10 12:05:30+00:00,142,84,POINT (-73.968073 40.685431)
205,40.685407,-73.968067,27.3,2022-02-10 12:05:31+00:00,142,84,POINT (-73.968067 40.685407)
206,40.685378,-73.968066,27.3,2022-02-10 12:05:32+00:00,143,84,POINT (-73.968066 40.685378)
207,40.685354,-73.968061,27.2,2022-02-10 12:05:33+00:00,143,84,POINT (-73.968061 40.685354)
208,40.685327,-73.968062,27.2,2022-02-10 12:05:34+00:00,143,84,POINT (-73.968062 40.685327)
209,40.685307,-73.968053,27.1,2022-02-10 12:05:35+00:00,143,84,POINT (-73.968053 40.685307)
210,40.685287,-73.968048,27.1,2022-02-10 12:05:36+00:00,144,84,POINT (-73.968048 40.685287)
211,40.685266,-73.96804,27.1,2022-02-10 12:05:37+00:00,144,84,POINT (-73.96804 40.685266)
212,40.685245,-73.968033,27.0,2022-02-10 12:05:38+00:00,143,84,POINT (-73.968033 40.685245)
213,40.685224,-73.96803,27.0,2022-02-10 12:05:39+00:00,142,85,POINT (-73.96803 40.685224)
214,40.685196,-73.968026,27.0,2022-02-10 12:05:40+00:00,141,85,POINT (-73.968026 40.685196)
215,40.685172,-73.968024,27.0,2022-02-10 12:05:41+00:00,141,84,POINT (-73.968024 40.685172)
216,40.685147,-73.968026,26.9,2022-02-10 12:05:42+00:00,140,84,POINT (-73.968026 40.685147)
217,40.68513,-73.96802,26.9,2022-02-10 12:05:43+00:00,141,84,POINT (-73.96802 40.68513)
218,40.685109,-73.968011,26.9,2022-02-10 12:05:44+00:00,141,84,POINT (-73.968011 40.685109)
219,40.685089,-73.968003,26.9,2022-02-10 12:05:45+00:00,141,84,POINT (-73.968003 40.685089)
220,40.685069,-73.967993,26.8,2022-02-10 12:05:46+00:00,141,84,POINT (-73.967993 40.685069)
221,40.685048,-73.967984,26.8,2022-02-10 12:05:47+00:00,141,84,POINT (-73.967984 40.685048)
222,40.685028,-73.967976,26.8,2022-02-10 12:05:48+00:00,141,84,POINT (-73.967976 40.685028)
223,40.68501,-73.967966,26.8,2022-02-10 12:05:49+00:00,142,85,POINT (-73.967966 40.68501)
224,40.684984,-73.967966,26.8,2022-02-10 12:05:50+00:00,142,85,POINT (-73.967966 40.684984)
225,40.684964,-73.967959,26.7,2022-02-10 12:05:51+00:00,142,84,POINT (-73.967959 40.684964)
226,40.684941,-73.967955,26.7,2022-02-10 12:05:52+00:00,143,84,POINT (-73.967955 40.684941)
227,40.68492,-73.967948,26.7,2022-02-10 12:05:53+00:00,143,85,POINT (-73.967948 40.68492)
228,40.684899,-73.967942,26.7,2022-02-10 12:05:54+00:00,143,86,POINT (-73.967942 40.684899)
229,40.684875,-73.967939,26.6,2022-02-10 12:05:55+00:00,143,86,POINT (-73.967939 40.684875)
230,40.684848,-73.967937,26.6,2022-02-10 12:05:56+00:00,144,86,POINT (-73.967937 40.684848)
231,40.684825,-73.967934,26.6,2022-02-10 12:05:57+00:00,144,85,POINT (-73.967934 40.684825)
232,40.6848,-73.967931,26.6,2022-02-10 12:05:58+00:00,143,85,POINT (-73.967931 40.6848)
233,40.684774,-73.96793,26.6,2022-02-10 12:05:59+00:00,144,84,POINT (-73.96793 40.684774)
234,40.684754,-73.967926,26.5,2022-02-10 12:06:00+00:00,144,84,POINT (-73.967926 40.684754)
235,40.684727,-73.967924,26.5,2022-02-10 12:06:01+00:00,145,84,POINT (-73.967924 40.684727)
236,40.684703,-73.967923,26.5,2022-02-10 12:06:02+00:00,145,84,POINT (-73.967923 40.684703)
237,40.68467,-73.96792,26.5,2022-02-10 12:06:03+00:00,145,83,POINT (-73.96792 40.68467)
238,40.684641,-73.967915,26.5,2022-02-10 12:06:04+00:00,146,83,POINT (-73.967915 40.684641)
239,40.684613,-73.967908,26.5,2022-02-10 12:06:05+00:00,146,85,POINT (-73.967908 40.684613)
240,40.684584,-73.967908,26.4,2022-02-10 12:06:06+00:00,146,85,POINT (-73.967908 40.684584)
241,40.684559,-73.967907,26.4,2022-02-10 12:06:07+00:00,147,84,POINT (-73.967907 40.684559)
242,40.684518,-73.967926,26.4,2022-02-10 12:06:08+00:00,146,84,POINT (-73.967926 40.684518)
243,40.68446,-73.967944,26.3,2022-02-10 12:06:09+00:00,147,85,POINT (-73.967944 40.68446)
244,40.684424,-73.967938,26.3,2022-02-10 12:06:10+00:00,147,85,POINT (-73.967938 40.684424)
245,40.684381,-73.967932,26.2,2022-02-10 12:06:11+00:00,147,84,POINT (-73.967932 40.684381)
246,40.684345,-73.967927,26.2,2022-02-10 12:06:12+00:00,146,84,POINT (-73.967927 40.684345)
247,40.684305,-73.967929,26.1,2022-02-10 12:06:13+00:00,146,84,POINT (-73.967929 40.684305)
248,40.684271,-73.967927,26.0,2022-02-10 12:06:14+00:00,146,84,POINT (-73.967927 40.684271)
249,40.684238,-73.967926,26.0,2022-02-10 12:06:15+00:00,145,84,POINT (-73.967926 40.684238)
250,40.684202,-73.967931,25.9,2022-02-10 12:06:16+00:00,145,85,POINT (-73.967931 40.684202)
251,40.684168,-73.967936,25.9,2022-02-10 12:06:17+00:00,146,85,POINT (-73.967936 40.684168)
252,40.684132,-73.967938,25.8,2022-02-10 12:06:18+00:00,146,85,POINT (-73.967938 40.684132)
253,40.684096,-73.967937,25.8,2022-02-10 12:06:19+00:00,147,85,POINT (-73.967937 40.684096)
254,40.684066,-73.967938,25.8,2022-02-10 12:06:20+00:00,148,84,POINT (-73.967938 40.684066)
255,40.684031,-73.967938,25.8,2022-02-10 12:06:21+00:00,147,84,POINT (-73.967938 40.684031)
256,40.683998,-73.967938,25.7,2022-02-10 12:06:22+00:00,148,84,POINT (-73.967938 40.683998)
257,40.683968,-73.967934,25.7,2022-02-10 12:06:23+00:00,148,85,POINT (-73.967934 40.683968)
